date,well_id,qgi_Mscfd,qo_STBd,qw_STBd,Pres_psi,Pwh_psi,Pbh_psi,GOR_scfSTB,water_cut_frac,API_gravity,perm_mD,visc_cp,depth_ft,mix_dens_lbft3,glift_eff,qg_total_Mscfd
2020-06-30,ND-001,95.67,141.0,286.7,2799.2,134.1,2631.2,656.3,0.6679,28.13,281.6,1.785,9220.0,59.5,1.474,188.206
2020-07-01,ND-001,86.47,137.6,288.1,2829.3,137.5,2659.6,624.5,0.6682,28.46,284.8,1.848,9218.1,59.63,1.591,172.408
2020-07-02,ND-001,80.12,132.6,265.4,2809.3,138.8,2640.7,609.7,0.6677,28.68,283.8,1.875,9205.3,59.57,1.655,160.946
2020-07-03,ND-001,72.71,126.6,245.6,2839.9,135.0,2669.5,646.0,0.6638,28.85,284.0,1.829,9216.5,59.46,1.741,154.459
2020-07-04,ND-001,65.28,121.3,243.2,2826.2,127.7,2656.6,605.2,0.6665,28.21,289.2,1.822,9220.9,59.61,1.858,138.682
2020-07-05,ND-001,59.21,117.6,243.8,2837.2,133.7,2667.0,607.9,0.6724,28.5,271.9,1.794,9197.8,59.69,1.986,130.716
2020-07-06,ND-001,54.27,106.9,239.5,2816.8,126.4,2647.7,622.3,0.6905,28.36,281.4,1.888,9216.4,59.83,1.97,120.787
2020-07-07,ND-001,46.91,111.4,211.8,2820.4,127.0,2651.1,612.7,0.6492,28.49,294.1,1.841,9225.6,59.54,2.376,115.196
2020-07-08,ND-001,41.67,103.7,189.3,2835.1,121.8,2665.0,607.6,0.6489,28.91,281.5,1.905,9204.0,59.47,2.489,104.682
2020-07-09,ND-001,37.99,89.7,183.0,2798.0,124.0,2630.1,618.8,0.6716,28.37,280.9,1.827,9201.8,59.68,2.362,93.511
2020-07-10,ND-001,0.0,26.2,49.6,2806.6,80.0,2638.2,672.2,0.6611,28.43,284.1,1.783,9188.1,59.66,0.0,17.63
2020-07-11,ND-001,27.92,68.7,151.8,2763.4,115.2,2597.6,635.6,0.6797,28.26,280.9,1.884,9213.7,59.83,2.461,71.602
2020-07-12,ND-001,22.7,61.5,112.2,2821.0,119.4,2651.8,635.0,0.6586,28.65,296.3,1.863,9207.7,59.45,2.711,61.773
2020-07-13,ND-001,23.53,69.5,122.9,2795.0,107.0,2627.3,622.4,0.6346,28.32,290.4,1.796,9213.7,59.42,2.952,66.758
2020-07-14,ND-001,19.2,56.3,102.4,2838.6,116.6,2668.3,600.4,0.6415,28.66,284.0,1.881,9204.6,59.51,2.93,52.988
2020-07-15,ND-001,17.24,47.1,97.4,2828.2,103.8,2658.5,574.0,0.6769,28.53,286.8,1.874,9229.1,59.8,2.733,44.291
2020-07-16,ND-001,16.58,44.4,89.0,2832.4,110.5,2662.4,629.9,0.6721,28.62,276.7,1.963,9187.3,59.65,2.677,44.541
2020-07-17,ND-001,15.0,39.2,89.2,2792.9,109.2,2625.3,622.3,0.6904,28.66,286.8,1.973,9211.9,59.92,2.616,39.421
2020-07-18,ND-001,15.0,44.3,89.1,2812.3,117.5,2643.5,600.0,0.6694,28.85,281.6,1.906,9206.9,59.72,2.955,41.599
2020-07-19,ND-001,15.0,44.1,85.1,2791.4,114.6,2623.9,630.8,0.6652,28.33,286.5,1.913,9220.3,59.59,2.941,42.83
2020-07-20,ND-001,15.0,40.6,84.2,2824.2,119.8,2654.7,633.8,0.678,28.55,287.6,1.811,9210.8,59.72,2.704,40.708
2020-07-21,ND-001,15.0,44.0,86.0,2807.2,116.4,2638.8,651.9,0.6613,28.46,296.0,1.916,9215.0,59.58,2.936,43.707
2020-07-22,ND-001,15.0,46.3,92.5,2814.9,119.8,2646.0,602.4,0.6643,28.33,286.0,1.922,9213.8,59.71,3.085,42.876
2020-07-23,ND-001,15.0,40.7,91.3,2815.3,110.5,2646.3,643.7,0.6902,28.65,278.9,1.813,9224.0,59.86,2.713,41.193
2020-07-24,ND-001,15.0,40.7,87.0,2823.2,109.7,2653.8,623.0,0.6895,28.81,288.0,1.868,9204.0,59.8,2.716,40.375
2020-07-25,ND-001,15.0,39.7,89.6,2823.4,116.1,2654.0,631.8,0.6878,28.7,282.5,1.911,9219.4,59.89,2.645,40.069
2020-07-26,ND-001,0.0,26.3,51.4,2829.2,95.3,2659.4,634.6,0.673,28.9,281.0,1.962,9198.7,59.79,0.0,16.689
2020-07-27,ND-001,15.0,39.0,79.6,2803.9,112.2,2635.6,600.6,0.6784,28.42,277.4,1.806,9186.1,59.73,2.602,38.437
2020-07-28,ND-001,15.0,41.2,90.1,2834.4,113.2,2664.3,623.4,0.6808,28.16,275.8,1.875,9188.0,59.84,2.75,40.712
2020-07-29,ND-001,15.0,43.0,89.3,2840.8,106.9,2670.3,637.6,0.6687,28.25,299.8,1.858,9210.8,59.73,2.866,42.41
2020-07-30,ND-001,15.0,42.0,83.9,2825.7,114.4,2656.2,604.2,0.6712,28.57,283.2,1.906,9210.8,59.69,2.8,40.377
2020-07-31,ND-001,15.0,38.7,81.1,2798.4,108.3,2630.5,614.7,0.6804,28.57,292.9,1.882,9198.2,59.76,2.577,38.761
2020-08-01,ND-001,15.0,42.1,81.5,2796.4,101.5,2628.6,642.3,0.6705,28.34,280.8,1.848,9224.9,59.57,2.806,42.03
2020-08-02,ND-001,15.0,38.9,84.8,2810.7,118.6,2642.1,625.7,0.6845,28.4,281.6,1.894,9231.4,59.82,2.595,39.357
2020-08-03,ND-001,15.0,41.6,86.4,2822.5,110.1,2653.1,597.4,0.6793,28.86,289.6,1.745,9205.5,59.78,2.775,39.862
2020-08-04,ND-001,15.0,41.0,86.7,2834.2,113.6,2664.2,609.2,0.6828,28.62,282.0,1.84,9197.9,59.8,2.734,39.979
2020-08-05,ND-001,15.0,36.8,86.0,2810.5,104.1,2641.9,624.3,0.7044,28.59,286.2,1.88,9207.0,59.95,2.454,37.978
2020-08-06,ND-001,15.0,39.8,91.0,2820.9,104.3,2651.6,636.0,0.6951,28.92,281.3,1.828,9210.8,59.91,2.652,40.3
2020-08-07,ND-001,15.0,39.0,80.5,2821.8,122.2,2652.5,618.9,0.6769,28.47,290.9,1.835,9204.5,59.72,2.598,39.122
2020-08-08,ND-001,15.0,39.5,88.0,2833.3,104.0,2663.3,612.4,0.6869,28.6,291.5,1.934,9204.1,59.89,2.636,39.218
2020-08-09,ND-001,15.0,41.9,92.1,2798.5,101.1,2630.6,646.5,0.6839,28.21,295.6,1.815,9224.0,59.82,2.794,42.099
2020-08-10,ND-001,15.0,41.0,90.8,2816.1,121.7,2647.1,609.4,0.6847,28.26,279.6,1.762,9219.7,59.89,2.732,39.976
2020-08-11,ND-001,15.0,38.8,81.7,2831.6,101.4,2661.7,606.7,0.6789,28.58,291.8,1.799,9207.8,59.78,2.587,38.541
2020-08-12,ND-001,15.0,39.2,82.4,2819.1,117.1,2649.9,635.4,0.69,28.06,285.8,1.877,9216.7,59.74,2.616,39.936
2020-08-13,ND-001,15.0,41.2,85.8,2806.5,112.9,2638.1,620.4,0.674,28.88,282.4,1.82,9206.3,59.75,2.744,40.53
2020-08-14,ND-001,15.0,38.4,90.1,2807.9,108.1,2639.4,602.0,0.6964,28.28,278.6,1.84,9203.0,60.01,2.557,38.091
2020-08-15,ND-001,15.0,35.1,77.7,2809.7,107.1,2641.1,611.3,0.7004,28.53,287.2,1.91,9219.1,59.86,2.342,36.473
2020-08-16,ND-001,15.0,41.6,90.8,2821.8,113.1,2652.5,658.4,0.6816,28.37,273.1,1.902,9204.0,59.79,2.775,42.405
2020-08-17,ND-001,15.0,34.9,84.1,2817.2,103.3,2648.2,649.2,0.7087,28.3,281.9,1.863,9190.1,59.97,2.327,37.659
2020-08-18,ND-001,15.0,39.6,86.6,2831.7,119.9,2661.8,649.7,0.6853,28.53,286.2,1.789,9194.2,59.8,2.641,40.742
2020-08-19,ND-001,15.0,38.8,83.1,2769.8,111.3,2603.6,625.6,0.6849,28.17,284.3,1.868,9197.9,59.79,2.587,39.273
2020-08-20,ND-001,15.0,39.2,82.1,2827.8,99.3,2658.1,610.0,0.6825,28.3,278.9,1.947,9209.6,59.77,2.613,38.904
2020-08-21,ND-001,15.0,39.4,88.2,2822.3,112.7,2652.9,645.7,0.6938,28.56,282.6,1.823,9222.6,59.85,2.623,40.407
2020-08-22,ND-001,15.0,36.4,82.0,2821.9,110.9,2652.6,634.4,0.7055,28.5,284.6,1.871,9198.0,59.87,2.424,38.072
2020-08-23,ND-001,15.0,37.1,90.4,2822.7,105.0,2653.3,625.7,0.7048,28.73,283.0,1.868,9224.2,60.03,2.477,38.243
2020-08-24,ND-001,15.0,36.5,82.8,2781.8,116.4,2614.9,611.7,0.7011,28.81,288.7,1.787,9221.9,59.91,2.434,37.338
2020-08-25,ND-001,15.0,36.4,88.2,2817.5,112.8,2648.5,619.3,0.708,28.55,279.6,1.911,9201.7,60.03,2.424,37.521
2020-08-26,ND-001,15.0,36.4,85.5,2824.2,112.0,2654.7,651.3,0.7003,28.59,278.8,1.686,9210.3,59.92,2.424,38.679
2020-08-27,ND-001,15.0,38.6,86.1,2822.9,106.3,2653.5,614.6,0.692,28.46,291.7,1.826,9212.2,59.88,2.574,38.729
2020-08-28,ND-001,15.0,40.0,85.0,2813.4,109.0,2644.6,599.9,0.6861,29.2,291.3,1.847,9232.8,59.82,2.664,38.973
2020-08-29,ND-001,15.0,38.7,84.6,2830.6,120.1,2660.7,625.0,0.6912,28.6,289.4,1.918,9202.5,59.83,2.577,39.157
2020-08-30,ND-001,15.0,40.2,88.2,2801.5,109.0,2633.4,602.2,0.6922,29.04,285.3,1.803,9212.4,59.88,2.682,39.224
2020-08-31,ND-001,15.0,40.0,86.0,2809.3,102.6,2640.7,605.2,0.6839,28.72,286.6,1.752,9217.8,59.83,2.668,39.224
2020-09-01,ND-001,15.0,38.9,85.0,2813.0,111.8,2644.3,634.8,0.6881,28.64,288.2,1.882,9210.7,59.82,2.594,39.699
2020-09-02,ND-001,15.0,37.2,88.7,2824.1,107.0,2654.6,608.2,0.7025,28.67,289.2,1.833,9223.9,60.02,2.477,37.601
2020-09-03,ND-001,15.0,39.3,87.5,2821.3,118.7,2652.0,656.2,0.6833,28.15,281.5,1.833,9210.6,59.82,2.619,40.774
2020-09-04,ND-001,15.0,38.5,87.1,2793.6,105.7,2626.0,583.7,0.6943,28.56,279.3,1.88,9200.5,59.96,2.567,37.476
2020-09-05,ND-001,15.0,37.3,90.1,2821.0,117.8,2651.7,641.8,0.7,28.56,290.8,1.852,9213.4,60.0,2.485,38.923
2020-09-06,ND-001,15.0,38.9,89.4,2822.9,105.0,2653.5,622.2,0.6889,28.51,292.5,1.739,9219.9,59.93,2.595,39.22
2020-09-07,ND-001,15.0,35.7,91.0,2823.0,115.6,2653.6,644.5,0.7096,28.4,277.8,1.77,9192.7,60.09,2.382,38.031
2020-09-08,ND-001,15.0,38.8,79.1,2821.8,115.7,2652.5,624.8,0.6692,28.9,294.1,1.794,9212.0,59.69,2.589,39.267
2020-09-09,ND-001,15.0,38.0,82.2,2815.1,103.4,2646.2,591.3,0.692,28.15,279.8,1.872,9209.1,59.86,2.535,37.485
2020-09-10,ND-001,15.0,40.4,88.8,2807.7,110.0,2639.3,631.6,0.6899,28.83,283.4,1.919,9194.4,59.84,2.691,40.497
2020-09-11,ND-001,15.0,40.5,88.0,2824.2,107.6,2654.8,623.0,0.6771,28.9,272.1,1.904,9192.3,59.83,2.701,40.242
2020-09-12,ND-001,15.0,36.8,89.7,2771.8,117.9,2605.5,671.6,0.7047,28.4,289.7,1.741,9225.8,59.97,2.451,39.688
2020-09-13,ND-001,15.0,39.4,90.9,2812.3,103.0,2643.6,618.7,0.6908,28.55,287.6,1.961,9213.0,59.95,2.629,39.401
2020-09-14,ND-001,15.0,38.6,89.4,2810.1,105.7,2641.5,593.1,0.6965,28.37,289.3,1.85,9222.8,59.99,2.571,37.876
2020-09-15,ND-001,15.0,38.7,86.3,2816.8,111.4,2647.8,608.5,0.6924,28.61,297.5,1.831,9238.7,59.9,2.581,38.554
2020-09-16,ND-001,15.0,36.4,90.7,2795.8,120.4,2628.1,626.1,0.7137,28.25,290.7,1.766,9219.1,60.07,2.428,37.805
2020-09-17,ND-001,15.0,36.7,83.6,2777.4,115.7,2610.7,614.5,0.699,28.63,278.1,1.888,9209.7,59.92,2.449,37.576
2020-09-18,ND-001,15.0,37.3,84.9,2817.1,125.9,2648.1,661.8,0.7013,28.98,295.9,1.786,9214.4,59.85,2.485,39.663
2020-09-19,ND-001,15.0,37.0,96.4,2816.1,103.8,2647.1,637.3,0.7101,28.43,285.9,1.857,9236.5,60.14,2.47,38.609
2020-09-20,ND-001,15.0,36.8,82.4,2810.0,109.7,2641.4,621.0,0.6947,28.63,280.8,1.805,9220.4,59.88,2.452,37.84
2020-09-21,ND-001,15.0,30.1,94.3,2823.4,116.0,2654.0,593.2,0.7499,28.42,277.9,1.878,9205.1,60.51,2.007,32.863
2020-09-22,ND-001,15.0,34.9,88.0,2833.2,115.6,2663.2,618.9,0.7125,28.4,276.6,1.806,9205.0,60.1,2.325,36.581
2020-09-23,ND-001,15.0,37.2,86.9,2815.3,119.2,2646.4,613.0,0.7004,28.47,285.7,1.86,9198.5,59.97,2.477,37.776
2020-09-24,ND-001,15.0,34.2,81.6,2796.2,107.9,2628.4,653.9,0.7067,28.57,288.1,1.858,9230.6,59.94,2.277,37.333
2020-09-25,ND-001,15.0,34.0,87.1,2811.0,103.3,2642.4,606.4,0.7229,27.93,291.6,1.995,9201.1,60.15,2.266,35.611
2020-09-26,ND-001,15.0,37.6,86.7,2839.2,107.7,2668.8,645.1,0.6961,28.53,288.0,1.908,9196.5,59.9,2.51,39.285
2020-09-27,ND-001,15.0,36.7,86.4,2796.7,109.8,2628.9,598.7,0.7027,28.77,289.4,1.828,9219.0,60.01,2.444,36.952
2020-09-28,ND-001,15.0,38.0,82.6,2830.2,116.6,2660.4,603.9,0.6885,28.51,281.5,1.862,9191.4,59.85,2.532,37.934
2020-09-29,ND-001,0.0,20.7,54.6,2797.7,90.3,2629.8,595.1,0.722,28.58,284.0,1.733,9208.3,60.41,0.0,12.321
2020-09-30,ND-001,82.53,112.5,264.5,2807.5,133.0,2639.0,639.1,0.7128,28.1,281.6,1.865,9201.4,59.8,1.363,154.414
2020-10-01,ND-001,72.08,93.3,267.0,2824.9,138.7,2655.4,612.9,0.7385,28.55,283.2,1.888,9189.0,60.21,1.294,129.261
2020-10-02,ND-001,67.64,108.5,262.8,2783.5,136.7,2616.5,648.5,0.7066,28.64,280.2,1.898,9215.3,59.89,1.604,138.006
2020-10-03,ND-001,58.72,96.2,240.7,2787.2,128.0,2619.9,633.5,0.7178,28.16,289.1,1.874,9207.1,59.99,1.639,119.675
2020-10-04,ND-001,52.32,90.4,211.7,2787.8,119.9,2620.6,616.6,0.7036,27.77,281.6,1.884,9195.0,59.89,1.727,108.035
2020-10-05,ND-001,0.0,21.0,52.6,2785.8,97.1,2618.7,630.5,0.717,28.25,289.2,1.815,9196.9,60.26,0.0,13.244
2020-10-06,ND-001,50.59,96.2,239.0,2817.0,127.9,2648.0,599.1,0.701,28.65,279.2,1.82,9209.3,60.06,1.902,108.236
2020-10-07,ND-001,47.46,82.2,211.9,2818.0,122.8,2648.9,610.3,0.7213,28.3,291.4,1.781,9219.6,60.09,1.732,97.613
2020-10-08,ND-001,40.9,81.0,194.8,2804.1,116.1,2635.8,651.1,0.7091,28.81,286.3,1.867,9219.2,59.93,1.982,93.668
2020-10-09,ND-001,36.15,71.3,174.3,2809.8,116.1,2641.2,615.6,0.7159,28.57,290.7,1.873,9206.8,60.01,1.974,80.069
2020-10-10,ND-001,31.72,60.8,155.6,2787.9,122.6,2620.6,619.4,0.7258,28.43,280.0,1.948,9201.1,60.09,1.917,69.37
2020-10-11,ND-001,32.96,70.9,181.4,2777.9,120.6,2611.2,613.3,0.7152,28.56,276.6,1.771,9209.3,60.12,2.15,76.413
2020-10-12,ND-001,27.08,61.0,130.7,2795.5,120.3,2627.8,654.3,0.6872,28.69,284.0,1.848,9214.7,59.72,2.254,67.018
2020-10-13,ND-001,24.15,53.0,132.8,2780.5,119.5,2613.6,610.9,0.715,28.67,284.3,1.84,9209.5,60.09,2.194,56.512
2020-10-14,ND-001,20.68,46.5,116.2,2804.7,117.1,2636.4,586.1,0.7073,28.72,289.9,1.881,9226.6,60.13,2.251,47.963
2020-10-15,ND-001,19.26,44.9,105.8,2794.4,123.1,2626.7,647.9,0.7012,28.17,296.2,1.884,9191.2,59.93,2.331,48.341
2020-10-16,ND-001,19.2,41.5,104.0,2805.0,122.5,2636.7,593.3,0.7103,28.53,280.3,1.898,9216.4,60.12,2.159,43.791
2020-10-17,ND-001,15.0,33.8,90.4,2797.9,120.5,2630.0,613.8,0.7297,28.44,282.0,1.908,9196.9,60.21,2.255,35.759
2020-10-18,ND-001,15.0,35.3,80.2,2817.8,111.4,2648.8,645.3,0.6985,28.25,285.6,1.794,9201.9,59.86,2.356,37.806
2020-10-19,ND-001,16.49,35.9,99.3,2815.8,121.5,2646.8,635.4,0.734,28.51,283.7,1.809,9211.0,60.24,2.179,39.321
2020-10-20,ND-001,16.42,38.0,93.7,2804.1,110.5,2635.8,633.6,0.7067,28.16,286.9,1.894,9214.8,60.03,2.316,40.508
2020-10-21,ND-001,15.0,35.1,85.2,2791.4,116.5,2623.9,634.1,0.711,28.53,276.5,1.901,9209.4,60.0,2.343,37.281
2020-10-22,ND-001,15.13,31.5,89.2,2786.5,107.3,2619.3,612.2,0.7389,28.19,290.0,1.957,9229.4,60.31,2.084,34.436
2020-10-23,ND-001,15.0,32.0,86.6,2770.6,110.2,2604.3,592.9,0.7285,28.37,278.0,1.793,9222.1,60.26,2.133,33.97
2020-10-24,ND-001,15.0,30.5,84.7,2805.6,115.1,2637.3,650.9,0.7331,28.66,287.5,1.825,9229.4,60.21,2.033,34.849
2020-10-25,ND-001,0.0,21.7,53.1,2802.0,89.5,2633.9,609.5,0.7074,28.66,287.1,1.836,9193.6,60.25,0.0,13.219
2020-10-26,ND-001,15.0,33.4,92.6,2794.8,111.4,2627.1,621.5,0.7289,28.67,293.7,1.747,9225.7,60.27,2.226,35.751
2020-10-27,ND-001,15.0,34.1,84.4,2797.1,106.2,2629.2,596.0,0.7138,28.68,281.3,1.784,9224.3,60.09,2.275,35.344
2020-10-28,ND-001,15.0,34.0,83.3,2799.1,108.9,2631.1,576.5,0.7258,28.49,275.2,1.826,9213.6,60.1,2.268,34.61
2020-10-29,ND-001,15.0,33.9,88.4,2781.0,121.2,2614.2,600.3,0.7181,28.25,281.4,1.809,9213.8,60.19,2.262,35.366
2020-10-30,ND-001,0.0,20.6,56.1,2794.0,82.1,2626.4,610.1,0.7299,28.81,273.2,1.803,9199.4,60.44,0.0,12.593
2020-10-31,ND-001,15.0,33.9,87.9,2809.8,109.1,2641.2,640.0,0.717,28.17,281.4,1.918,9201.3,60.12,2.261,36.703
2020-11-01,ND-001,15.0,33.5,91.0,2819.4,121.1,2650.3,616.6,0.7304,28.46,289.9,1.873,9205.7,60.24,2.23,35.627
2020-11-02,ND-001,15.0,36.9,88.1,2811.3,114.3,2642.7,634.0,0.7053,28.59,291.0,1.764,9228.5,59.98,2.461,38.401
2020-11-03,ND-001,15.0,33.1,92.4,2822.2,125.4,2652.9,630.8,0.7338,28.67,277.4,1.804,9198.0,60.27,2.204,35.857
2020-11-04,ND-001,15.0,32.5,91.2,2797.0,118.5,2629.2,637.5,0.7357,28.44,289.6,1.828,9212.1,60.26,2.169,35.745
2020-11-05,ND-001,15.0,33.0,89.3,2791.7,116.5,2624.2,639.7,0.7277,28.36,285.7,1.876,9235.7,60.19,2.199,36.1
2020-11-06,ND-001,15.0,36.2,92.5,2791.3,129.2,2623.8,617.9,0.7173,28.23,289.5,1.967,9199.9,60.13,2.415,37.382
2020-11-07,ND-001,15.0,32.7,87.5,2796.4,117.5,2628.6,605.1,0.7343,28.63,295.8,1.856,9198.8,60.22,2.182,34.809
2020-11-08,ND-001,15.0,36.3,83.3,2810.6,117.8,2641.9,606.7,0.7015,28.84,280.4,1.875,9210.7,59.94,2.419,37.011
2020-11-09,ND-001,15.0,30.9,82.1,2776.9,123.2,2610.3,629.5,0.7337,28.55,294.4,1.823,9210.9,60.16,2.062,34.469
2020-11-10,ND-001,15.0,35.2,89.0,2792.7,104.7,2625.1,606.8,0.7091,28.95,278.9,2.035,9234.4,60.13,2.344,36.329
2020-11-11,ND-001,15.0,35.1,85.1,2772.3,113.0,2605.9,597.3,0.7053,28.29,288.9,1.831,9221.6,60.06,2.338,35.948
2020-11-12,ND-001,15.0,33.8,91.2,2817.9,124.5,2648.8,623.0,0.7291,28.43,283.9,1.779,9208.1,60.22,2.253,36.054
2020-11-13,ND-001,15.0,33.5,86.9,2777.5,121.2,2610.9,650.8,0.7177,28.92,291.4,1.819,9213.5,60.1,2.236,36.834
2020-11-14,ND-001,15.0,33.3,84.9,2785.8,115.5,2618.6,646.5,0.72,28.61,289.6,1.917,9207.9,60.07,2.217,36.498
2020-11-15,ND-001,15.0,34.9,79.7,2813.7,120.6,2644.9,682.7,0.7025,28.16,282.2,1.942,9215.2,59.81,2.329,38.846
2020-11-16,ND-001,15.0,32.3,84.6,2827.8,117.5,2658.2,594.3,0.7249,28.69,292.6,1.846,9189.9,60.19,2.156,34.222
2020-11-17,ND-001,15.0,34.8,84.9,2821.1,119.6,2651.9,632.9,0.7161,28.52,290.7,1.924,9201.9,60.01,2.322,37.039
2020-11-18,ND-001,15.0,32.9,84.1,2808.0,118.5,2639.5,602.5,0.7229,28.49,290.7,1.932,9212.2,60.14,2.191,34.8
2020-11-19,ND-001,15.0,35.9,85.3,2786.4,121.8,2619.2,619.5,0.7068,28.58,282.8,1.878,9226.3,59.99,2.393,37.238
2020-11-20,ND-001,15.0,32.4,83.7,2776.4,114.8,2609.8,607.0,0.7242,28.58,284.7,2.031,9207.0,60.15,2.163,34.693
2020-11-21,ND-001,15.0,32.3,83.6,2810.3,115.5,2641.7,596.9,0.7255,28.23,280.3,1.855,9211.9,60.17,2.154,34.281
2020-11-22,ND-001,15.0,32.3,88.6,2793.0,127.3,2625.4,613.0,0.7335,28.19,290.0,1.828,9207.6,60.26,2.152,34.79
2020-11-23,ND-001,15.0,32.3,85.6,2812.0,121.4,2643.3,635.2,0.7317,28.29,281.9,1.884,9191.7,60.16,2.154,35.519
2020-11-24,ND-001,15.0,30.8,82.9,2798.6,120.1,2630.6,609.9,0.7303,28.28,289.0,1.866,9203.0,60.21,2.055,33.801
2020-11-25,ND-001,15.0,34.6,84.7,2808.4,119.5,2639.9,651.3,0.7148,28.39,288.3,1.789,9229.7,59.99,2.31,37.563
2020-11-26,ND-001,15.0,30.2,88.8,2807.6,124.8,2639.2,642.1,0.7416,28.46,286.2,1.887,9207.5,60.32,2.014,34.399
2020-11-27,ND-001,15.0,32.8,89.6,2802.7,119.6,2634.5,693.7,0.7341,28.28,280.5,1.814,9205.2,60.13,2.184,37.723
2020-11-28,ND-001,15.0,32.2,83.9,2808.6,127.5,2640.1,646.3,0.7253,28.48,284.5,1.676,9208.0,60.1,2.149,35.831
2020-11-29,ND-001,15.0,33.5,83.7,2810.9,127.3,2642.2,636.5,0.7229,28.42,289.7,2.0,9217.5,60.05,2.233,36.317
2020-11-30,ND-001,15.0,31.5,91.9,2816.2,122.6,2647.3,636.7,0.7447,28.25,282.5,1.801,9219.3,60.33,2.097,35.027
2020-12-01,ND-001,15.0,29.9,82.8,2771.1,127.8,2604.8,623.8,0.7402,28.76,289.6,1.743,9214.3,60.24,1.996,33.673
2020-12-02,ND-001,15.0,31.6,86.4,2804.3,116.3,2636.0,612.1,0.7361,28.05,273.3,1.735,9225.1,60.24,2.109,34.362
2020-12-03,ND-001,15.0,33.0,89.1,2805.2,113.1,2636.9,630.0,0.7348,28.66,302.5,1.861,9227.0,60.21,2.197,35.761
2020-12-04,ND-001,15.0,31.5,88.9,2812.5,114.3,2643.7,583.4,0.7384,28.65,269.4,1.859,9202.9,60.35,2.099,33.369
2020-12-05,ND-001,15.0,32.6,86.6,2799.6,122.9,2631.6,585.2,0.7314,28.7,284.2,1.801,9208.3,60.24,2.174,34.087
2020-12-06,ND-001,15.0,30.1,82.5,2809.5,127.3,2640.9,618.5,0.7397,28.4,276.7,1.823,9219.7,60.23,2.004,33.595
2020-12-07,ND-001,15.0,34.6,87.6,2802.1,126.0,2634.0,592.3,0.7228,28.84,279.8,1.82,9197.5,60.15,2.304,35.466
2020-12-08,ND-001,15.0,30.4,83.8,2806.6,118.8,2638.2,655.4,0.7339,28.73,287.6,1.868,9230.4,60.19,2.029,34.95
2020-12-09,ND-001,15.0,32.7,83.8,2793.8,109.2,2626.2,629.3,0.717,28.26,289.2,1.907,9199.9,60.1,2.183,35.608
2020-12-10,ND-001,15.0,27.4,88.5,2804.1,118.4,2635.9,606.7,0.7628,28.39,292.1,1.84,9206.5,60.52,1.829,31.642
2020-12-11,ND-001,15.0,31.1,83.2,2788.3,112.5,2621.0,608.2,0.7276,28.43,277.1,1.752,9210.9,60.21,2.07,33.887
2020-12-12,ND-001,15.0,31.4,83.7,2799.3,123.7,2631.3,605.2,0.73,28.43,288.4,1.795,9189.4,60.21,2.092,33.994
2020-12-13,ND-001,15.0,31.0,88.9,2815.2,113.1,2646.3,657.5,0.7403,28.56,269.8,1.824,9221.2,60.26,2.064,35.356
2020-12-14,ND-001,15.0,29.9,88.4,2795.0,117.5,2627.3,629.6,0.7464,28.8,291.3,1.829,9223.4,60.35,1.996,33.853
2020-12-15,ND-001,15.0,32.9,81.5,2803.7,113.2,2635.5,632.9,0.7189,28.1,279.3,1.795,9191.7,60.03,2.195,35.842
2020-12-16,ND-001,15.0,33.7,80.3,2804.8,125.9,2636.5,612.8,0.7176,28.37,292.6,1.873,9213.5,59.99,2.244,35.627
2020-12-17,ND-001,15.0,31.9,78.4,2799.5,113.9,2631.5,624.1,0.7128,28.73,291.6,1.931,9203.0,60.02,2.129,34.93
2020-12-18,ND-001,15.0,28.5,94.6,2804.8,110.8,2636.5,605.3,0.7608,28.74,301.6,1.802,9231.8,60.58,1.899,32.247
2020-12-19,ND-001,15.0,28.2,87.4,2813.9,120.8,2645.1,590.7,0.7522,28.25,273.5,1.895,9215.9,60.48,1.883,31.685
2020-12-20,ND-001,15.0,31.1,86.3,2838.9,114.7,2668.6,646.2,0.7368,28.47,285.0,1.859,9223.9,60.22,2.075,35.111
2020-12-21,ND-001,15.0,29.7,91.1,2809.0,116.1,2640.5,638.6,0.7523,28.27,279.5,1.83,9211.7,60.4,1.978,33.951
2020-12-22,ND-001,0.0,17.8,55.6,2802.3,106.6,2634.2,620.5,0.7572,28.33,282.6,1.801,9217.1,60.65,0.0,11.054
2020-12-23,ND-001,15.0,29.1,84.1,2764.3,124.4,2598.4,636.6,0.7502,28.37,290.1,1.801,9199.8,60.3,1.937,33.496
2020-12-24,ND-001,15.0,33.5,93.9,2799.7,121.3,2631.7,647.6,0.7282,28.05,299.2,1.783,9224.4,60.25,2.233,36.693
2020-12-25,ND-001,0.0,17.9,54.2,2807.4,102.4,2638.9,629.5,0.7547,28.51,276.2,1.745,9214.7,60.59,0.0,11.264
2020-12-26,ND-001,15.0,32.3,89.6,2808.1,116.5,2639.6,652.4,0.7414,28.74,281.9,1.843,9217.1,60.21,2.154,36.08
2020-12-27,ND-001,15.0,30.0,87.6,2790.3,116.2,2622.9,649.2,0.7475,28.49,301.1,1.913,9211.2,60.3,1.999,34.471
2020-12-28,ND-001,15.0,32.5,86.0,2792.2,115.9,2624.7,630.9,0.7251,28.51,291.1,1.836,9226.1,60.16,2.169,35.524
